date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
1/2/2018,77363,1611240516,1374,18025587,13119.05895,3.10793845,1014201799,326326217.4,1168487.094,1.585960786,0.01429181,1,0.009011452,54718.81905,493.0960321,79.8099009,13740000,4.45592,123817.3557,13740000,123817.3557,26.77050241,85.74268613,6.11E-07,0.009011452,3976.163222,309.1292739,1.12546E+11,1.63181E+11,1.12546E+11,34502,82323,4204100241,37885049.12,506940.1514,4568.267033,1257.335298,11.33041716,41732834082,376073446.9,0.091400734,0.12091872,0.108445575
1/3/2018,74585,1611240517,1385,18235070,13166.11552,3.12890781,1036618491,331303622.6,1196095.338,1.547802736,0.014254485,1,0.009209497,52979.73983,487.9167715,82.34963713,13850000,4.491325,127551.5377,13850000,127551.5377,40.14653298,85.84670988,6.14E-07,0.009209497,3965.000443,274.916645,1.1256E+11,1.63195E+11,1.1256E+11,34229,75747,2803722197,25820872.03,560417.8032,5161.166251,1875.31635,17.27072088,42449967337,390942860,0.091067371,0.120422218,0.108458131
1/4/2018,86339,1611240517,1388,20059496,14452.08646,3.13490225,1072207092,342022496.2,1201327.387,1.606772918,0.015303706,1,0.009524498,59000.70154,561.9520692,82.88901194,13880000,4.50045,132200.0335,13880000,132200.0335,29.58250435,86.14329525,6.32E-07,0.009524498,4239.932938,285.7432885,1.12574E+11,1.63209E+11,1.12574E+11,36720,91605,3805411614,36244635.66,551389.311,5251.70644,1168.525801,11.12962176,50510017831,481082568.4,0.091083822,0.120217204,0.108417078
1/5/2018,90058,1611240517,1389,20746134,14936.0216,3.8410883,1424160601,370770075.8,1161656.001,1.6772648,0.021216339,1,0.012649367,66961.44261,847.0198914,80.20951766,13890000,4.503005,175699.7136,13890000,175699.7136,21.90963601,108.4460146,7.44E-07,0.012649367,5462.426156,381.3173009,1.12587E+11,1.63223E+11,1.12587E+11,39923,93948,5138720498,65001563.72,774175.2507,9792.827203,2526.932,31.96409135,72732216449,920016530.1,0.093296011,0.127870402,0.11280212
1/6/2018,114568,1611240518,1388,25924619,18677.67939,3.92846518,1646171636,419036839.8,1205920.178,1.693094295,0.024752129,1,0.014619463,84542.97055,1235.972823,83.20590467,13880000,4.499355,202918.1453,13880000,202918.1453,13.09639409,113.6224094,8.55E-07,0.014619463,6533.778179,444.3352179,1.12601E+11,1.63237E+11,1.12601E+11,49934,120369,8597891520,125696556.2,866474.3084,12667.38902,2235.004223,32.67456136,1.04297E+11,1524760949,0.092210078,0.12882237,0.113599882
1/7/2018,141875,1611240518,1391,29088425,20911.87994,4.04591791,1887751960,466581873.3,1104849.239,1.715790327,0.028761518,1,0.01676284,84116.6208,1410.033414,76.39699379,13910000,4.50848,233171.0976,13910000,233171.0976,19.78168744,121.8066921,1.03272E-06,0.01676284,7363.72919,504.1849448,1.12615E+11,1.63251E+11,1.12615E+11,49025,117913,5692905925,95429268.36,797840.4701,13374.07175,2015.292018,33.78201666,94075763355,1576976923,0.092587005,0.1295584,0.114254407
1/8/2018,120007,1611240518,1399,25481801,18214.29664,3.4559342,1652503056,478163923.6,1051789.137,1.579906864,0.023180482,1,0.014672056,73520.96591,1078.70374,73.14632548,13990000,4.533665,205262.0655,13990000,205262.0655,22.84090154,101.5792884,9.82E-07,0.014672056,6427.93459,459.6222877,1.12629E+11,1.63265E+11,1.12629E+11,46535,109505,4931034593,72348416.4,750157.8418,11006.35797,2678.431056,39.29809083,82146034462,1205251230,0.093112545,0.132653515,0.116075813
1/9/2018,161690,1611240518,1395,32112059,23019.39713,3.05947549,1451312718,474366513,1044817.911,1.759255995,0.022666526,1,0.012884154,76175.78458,981.4605744,72.45376121,13950000,4.52016,179733.9547,13950000,179733.9547,29.2419536,86.52255788,8.96E-07,0.012884154,5421.631207,398.1040072,1.12643E+11,1.63279E+11,1.12643E+11,43300,95381,3852110129,49631181.88,623330.7351,8031.089468,1993,25.67811983,59453908842,766013344.5,0.093585287,0.136449209,0.114623739
1/10/2018,89063,1611240519,1397,20678274,14801.9141,2.95975019,1425020889,481466609.7,1070285.055,1.476230532,0.018673102,1,0.012649178,59684.00042,754.953528,74.32620963,13970000,4.526,176709.0127,13970000,176709.0127,25.91091574,82.16075094,8.62E-07,0.012649178,5562.110913,370.7319433,1.12657E+11,1.63293E+11,1.12657E+11,40430,93036,4347866235,54996932.68,535977.9222,6779.679989,1374.224435,17.3828091,49865241970,630754307.4,0.093361174,0.137058116,0.114803718
1/11/2018,84603,1611240519,1400,21312855,15223.46786,2.61160623,1249255584,478347603.8,1099544.234,1.575121562,0.017464352,1,0.011087622,55623.84283,616.7361221,76.52209647,14000000,4.53549,155226.7026,14000000,155226.7026,31.67375675,70.40722485,8.41E-07,0.011087622,5201.595835,238.2597561,1.12671E+11,1.63307E+11,1.12671E+11,35314,82879,3557241300,39441345.53,552377.0647,6124.547882,1674.053161,18.56126801,45780458743,507596403.9,0.093566558,0.138106299,0.114625153
1/12/2018,80199,1611240519,1387,18597833,13408.67556,2.89973011,1420786022,489971814.7,1119555.187,1.537701901,0.019388065,1,0.012608468,51013.26055,643.1990531,77.19125225,13870000,4.492785,174879.4484,13870000,174879.4484,32.03634732,78.01511025,9.14E-07,0.012608468,5770.326945,261.1720148,1.12685E+11,1.63321E+11,1.12685E+11,33175,86088,3517413035,44349188.99,398815.255,5028.449302,1000,12.6084678,34333207673,432889143.5,0.093287324,0.138988061,0.114143354
1/13/2018,79525,1611240520,1391,20030266,14399.90367,2.76504421,1378926774,498699721,1104306.276,1.480407444,0.018113505,1,0.012235486,51857.19235,634.4979672,76.35944956,13910000,4.505195,170195.6146,13910000,170195.6146,34.46434694,74.05515609,8.60E-07,0.012235486,5607.030658,230.0133214,1.12699E+11,1.63334E+11,1.12699E+11,35029,97938,3270016282,40010239.46,251102.9998,3072.367317,1183.43766,14.47993529,24592525594,300901510.3,0.092611039,0.13957373,0.114211815
1/14/2018,75396,1611240520,1386,18067508,13035.72006,2.57752691,1287326463,499442492.9,1187007.745,1.546006603,0.017657396,1,0.011421294,48103.99545,549.4098873,81.78297443,13860000,4.488405,158299.1385,13860000,158299.1385,34.80452021,67.81356574,8.35E-07,0.011421294,5300.576074,208.5183741,1.12713E+11,1.63348E+11,1.12713E+11,31115,75711,3238453942,36987335.43,332979.3995,3803.055705,1003,11.45555815,25210203314,287933150.5,0.092090839,0.140797399,0.114890501
1/15/2018,76620,1611240520,1385,18831979,13597.09675,2.23592386,1100652278,492258389,1164449.306,1.488424099,0.014532827,1,0.009763902,47343.79375,462.2601482,80.17084822,13850000,4.48439,135230.0385,13850000,135230.0385,38.27033711,57.18330029,7.18E-07,0.009763902,4506.720575,68.10756342,1.12727E+11,1.63362E+11,1.12727E+11,31808,87574,2945536783,28759931.6,626699.2693,6119.03006,1000,9.7639017,54882561807,535867938.5,0.092665998,0.121759974,0.117487658
1/16/2018,78687,1611240521,1393,18594339,13348.41278,1.60054383,757339434.2,473176316.4,1184242.382,1.495520857,0.010046219,1,0.006717539,50035.64131,336.1163505,82.00452833,13930000,4.50994,93575.31231,13930000,93575.31231,33.95931402,38.92399148,5.88E-07,0.006717539,3152.236024,11.57868023,1.12741E+11,1.63376E+11,1.12741E+11,33457,86365,3319873175,22301376.1,681328.5645,4576.850912,997,6.697385956,58842941477,395279729,0.096509734,0.14106706,0.128182825
1/17/2018,72074,1611240521,1392,16795707,12065.88147,1.78239775,848765305,476192984.1,1192089.314,1.473961149,0.011095315,1,0.007527549,45863.77512,345.2418198,82.48864103,13920000,4.505925,104783.4837,13920000,104783.4837,27.90557245,42.93505909,6.75E-07,0.007527549,3377.112406,19.36612499,1.12755E+11,1.6339E+11,1.12755E+11,31116,75731,4040574185,30415620.63,549948.5286,4139.76456,1162.697298,8.752261018,41648152022,313508509.9,0.096837523,0.142304075,0.128648937
1/18/2018,69581,1611240521,1388,15911293,11463.46758,1.84110854,874827557,475163488.5,1137731.752,1.598702715,0.012402313,1,0.007757736,46800.42327,363.0653115,78.50104957,13880000,4.49242,107677.3707,13880000,107677.3707,31.69721125,43.67264439,6.90E-07,0.007757736,3589.681407,38.97685291,1.12768E+11,1.63404E+11,1.12768E+11,29274,73823,3557676249,27599511.83,248487.6201,1927.701267,998,7.742220167,18344101582,142308690.6,0.09662638,0.140285679,0.128604046
1/19/2018,66928,1611240522,1373,14438126,10515.75091,1.84284093,876603339.1,475680415.2,1208783.498,1.52096347,0.011821744,1,0.007772536,39742.77548,308.9021714,82.50213331,13730000,4.44351,106716.9256,13730000,106716.9256,39.04332874,43.30745655,6.79E-07,0.007772536,3519.592748,17.38151127,1.12782E+11,1.63418E+11,1.12782E+11,26130,72363,2888640628,22452064.6,235989.5085,1834.237059,500,3.88626823,17076908807,132730896.3,0.096555304,0.137001569,0.128630203
1/20/2018,66750,1611240522,1390,14434540,10384.56115,1.97873123,944791001.8,477473133.2,1218670.536,1.465676681,0.012276655,1,0.0083761,39916.23873,334.3424228,84.20681292,13900000,4.497895,116427.7954,13900000,116427.7954,44.47842848,46.2294819,6.56E-07,0.0083761,3843.638321,13.67929484,1.12796E+11,1.63432E+11,1.12796E+11,27234,69432,2535971919,21241555.38,214593.2288,1797.454427,619.81386,5.191623114,14899637064,124800855.8,0.096680058,0.136306077,0.128663143
1/21/2018,63686,1611240522,1401,15824190,11294.92505,1.67979505,793469451.6,472360870.7,1199915.556,1.496312613,0.010524579,1,0.007033677,38690.15523,272.1340405,83.56702426,14010000,4.532935,98541.80953,14010000,98541.80953,38.44808974,38.49929985,6.16E-07,0.007033677,3279.615672,12.04491928,1.1281E+11,1.63446E+11,1.1281E+11,25857,74257,2934087400,20637421.96,424748.9849,2987.547007,679.3324092,4.778204488,31540585369,221846278.1,0.097062892,0.136932799,0.125004437
1/22/2018,99687,1611240522,1385,17342600,12521.73285,1.59321445,748754644.1,469964757.6,1166945.702,1.684721516,0.011180636,1,0.006636489,46921.17894,311.3919026,80.34272188,13850000,4.48074,91915.37699,13850000,91915.37699,38.14145177,36.02422659,6.18E-07,0.006636489,3061.176352,-11.1466907,1.12824E+11,1.63459E+11,1.12824E+11,27851,101833,2958039100,19630994.87,707420.1495,4694.786262,90,0.597284038,72038716088,478084169.5,0.09718634,0.133508314,0.125428792
1/23/2018,87735,1611240523,1397,16164574,11570.91911,1.59807793,747669735,467855616.1,1238130.773,1.606908361,0.01064746,1,0.006626053,44051.78582,291.8894639,85.98229697,13970000,4.519065,92565.95923,13970000,92565.95923,59.99287388,35.80818961,6.11E-07,0.006626053,3060.365159,-24.18472248,1.12838E+11,1.63473E+11,1.12838E+11,27414,90684,1880854647,12462642.42,211538.6769,1401.666467,114,0.755370032,19183173376,127108721.9,0.097172106,0.130005026,0.125403715
1/24/2018,93879,1611240523,1379,16189315,11739.89485,1.69008613,791337221.1,468223014.5,1207927.584,1.494934731,0.010482765,1,0.007012189,40133.0178,281.4203104,82.80399372,13790000,4.4603,96698.08784,13790000,96698.08784,47.91248955,37.63547277,6.25E-07,0.007012189,3368.362113,-22.47425898,1.12852E+11,1.63487E+11,1.12852E+11,26846,95198,2355370525,16516303.54,227596.2464,1595.94792,90,0.63109702,21666707461,151931050.1,0.097178657,0.130326207,0.125350874
1/25/2018,66698,1611240523,1391,13770215,9899.507549,1.80301359,848785308.9,470759241.5,1220916.78,1.500881896,0.011287113,1,0.007520321,37434.99625,281.5231719,84.42271435,13910000,4.49826,104607.659,13910000,104607.659,43.049276,40.04358669,6.76E-07,0.007520321,3589.469318,-19.37089822,1.12866E+11,1.63501E+11,1.12866E+11,24942,69145,2621776395,19716598.92,337500.5321,2538.11219,339.2370124,2.551171079,23336474289,175497767.3,0.097282815,0.130928858,0.125337026
1/26/2018,66580,1611240524,1389,14357526,10336.59179,1.71480817,806263622.6,470177151.2,1349590.594,1.485827137,0.01061281,1,0.007142695,39398.19236,281.4092812,93.1859436,13890000,4.491325,99212.03696,13890000,99212.03696,37.7656187,37.67978848,6.47E-07,0.007142695,3319.098848,-17.7856709,1.12879E+11,1.63515E+11,1.12879E+11,26516,70611,2988947872,21349143.75,353088.5544,2522.003938,358.1515875,2.558167641,24931935912,178081220.1,0.097344626,0.130649603,0.125683014
1/27/2018,61848,1611240524,1388,13371305,9633.505043,1.75060631,824162008.7,470786609.7,1347387.408,1.468916878,0.010723621,1,0.00730036,34541.5804,252.1659547,92.96683996,13880000,4.487675,101328.9899,13880000,101328.9899,20.79400513,37.8529334,6.45E-07,0.00730036,3425.121471,-10.90489935,1.12893E+11,1.63529E+11,1.12893E+11,23515,64181,5429129450,39634596.78,423992.1128,3095.294849,329.01088,2.401897704,27212237789,198659118.7,0.097340318,0.130370016,0.124335878
1/28/2018,79412,1611240524,1396,20299116,14540.91404,1.77872225,838082096.8,471170863,1290342.053,1.629745529,0.012097185,1,0.007422745,40160.18932,298.0988297,89.5439789,13960000,4.51286,103621.515,13960000,103621.515,46.38641076,38.21752528,6.39E-07,0.007422745,3436.187634,-21.37376965,1.12907E+11,1.63543E+11,1.12907E+11,24642,70477,2434059972,18067405.58,275545.9786,2045.307433,250.3125511,1.858006145,19419653930,144147131.9,0.097238046,0.12752685,0.122901418
1/29/2018,65714,1611240525,1398,14348581,10263.64878,1.64937609,774477286.4,469557725,1386066.233,1.45285185,0.00996447,1,0.006858559,36921.32405,253.2270749,96.32461316,13980000,4.5187,95882.65313,13980000,95882.65313,46.51006516,35.08038979,6.16E-07,0.006858559,3225.43102,-13.6038902,1.12921E+11,1.63557E+11,1.12921E+11,25413,68288,2427889216,16651821.14,261779.6882,1795.431405,349.9050395,2.399844316,17876411345,122606419.8,0.097417693,0.124438691,0.123530771
1/30/2018,63532,1611240525,1392,14179645,10186.52658,1.42457578,664528886.1,466474928.4,1352072.348,1.536132638,0.009038851,1,0.005884161,37854.9166,222.7444083,93.5589383,13920000,4.49899,81907.51539,13920000,81907.51539,43.23091872,29.91838285,5.91E-07,0.005884161,2707.073872,-34.87147622,1.12935E+11,1.63571E+11,1.12935E+11,24643,67633,2612371168,15371611.47,321094.5484,1889.371887,451.71092,2.657939593,21716587595,127783888.8,0.098152483,0.124623299,0.125536557
1/31/2018,64102,1611240525,1386,13953022,10067.11544,1.41843413,659063267.7,464641433.7,1253756.706,1.541497428,0.008994712,1,0.005835048,38592.9296,225.1916131,86.38187329,13860000,4.478915,80873.77118,13860000,80873.77118,53.75155514,29.54554003,5.81E-07,0.005835048,2702.040286,-33.7207272,1.12949E+11,1.63585E+11,1.12949E+11,25036,69444,2101317169,12261287.44,342794.5355,2000.222715,323.678247,1.888678246,23805023726,138903466.2,0.098153635,0.124608095,0.125557592
2/1/2018,63756,1611240525,1382,15281558,11057.56729,1.21405266,558639073.1,460144020.4,1308117.535,1.486728825,0.007352369,1,0.004945333,38592.50685,190.8527932,89.86714179,13820000,4.46541,68344.50046,13820000,68344.50046,44.42752243,24.91621721,5.47E-07,0.004945333,2215.566017,-45.12168875,1.12963E+11,1.63598E+11,1.12963E+11,25958,73388,2542633023,12574166.7,328340.3317,1623.752239,452.56136,2.238066576,24096240262,119163929.4,0.098579694,0.127407947,0.12769347
2/2/2018,68833,1611240526,1378,15990115,11603.85704,1.08890655,496823167.7,456258773,1210400.927,1.516075495,0.006667053,1,0.004397573,39730.27442,174.7167938,82.91337315,13780000,4.451905,60598.55999,13780000,60598.55999,25.58218919,21.9851482,5.01E-07,0.004397573,1976.26767,-52.24958382,1.12977E+11,1.63612E+11,1.12977E+11,26206,82107,4416223522,19420666.62,436707.7167,1920.454192,319.0098943,1.402869391,35856760492,157682732.3,0.098933228,0.128364779,0.128166181
2/3/2018,64594,1611240526,1375,14006930,10186.85818,1.26141203,576290387.9,456861338.6,1265975.192,1.58490211,0.008083552,1,0.005100348,37283.23725,190.1574672,86.53145618,13750000,4.441685,70129.77861,13750000,70129.77861,38.40574417,25.34439092,5.59E-07,0.005100348,2336.566476,-46.45022251,1.1299E+11,1.63626E+11,1.1299E+11,23524,70010,2942018651,15005317.57,340715.8296,1737.769141,265.018355,1.351685714,23853515228,121661217.6,0.099511364,0.131818479,0.12940554
2/4/2018,64641,1611240526,1397,13566854,9711.420186,1.07938394,489693271.7,453678487.3,1253981.462,1.528653296,0.006624267,1,0.004333401,33638.01579,145.7669975,87.08305193,13970000,4.51213,60537.60627,13970000,60537.60627,42.54760827,21.45297712,5.25E-07,0.004333401,1919.306091,-65.74215576,1.13004E+11,1.6364E+11,1.13004E+11,22005,69590,2655951538,11509301.97,249659.2203,1081.873413,177,0.767011905,17373785142,75287570.82,0.100297962,0.121016258,0.131178966
2/5/2018,58602,1611240527,1391,12966611,9321.790798,0.8656109,388653708.4,448993547.7,1279258.774,1.475504127,0.005074047,1,0.003438857,32616.01872,112.1618102,88.45688732,13910000,4.49242,47834.49488,13910000,47834.49488,37.85081872,16.97169383,5.02E-07,0.003438857,1539.707274,-76.47754511,1.13018E+11,1.63654E+11,1.13018E+11,22105,62819,2985887743,10268039.68,237079.8701,815.2836686,294.5508115,1.012917993,14893120358,51215304.78,0.101808508,0.121151061,0.134756899
2/6/2018,71078,1611240527,1388,17815256,12835.19885,1.09012861,489045131.9,448612324.6,1397409.935,2.030226388,0.00878398,1,0.004326601,49007.63479,212.036485,96.418287,13880000,4.4822,60053.22282,13880000,60053.22282,44.12484323,21.27134804,5.59E-07,0.004326601,1944.43431,-74.18933072,1.13032E+11,1.63668E+11,1.13032E+11,24139,65925,2561644810,11083215.17,366522.1009,1585.794913,346.7478882,1.500239784,24162969503,104543529.7,0.103195921,0.127081013,0.137829038
2/7/2018,59902,1611240527,1382,14042312,10160.86252,1.08192214,481501244.5,445042416.9,1385743.198,1.503589174,0.006404296,1,0.004259339,36532.70617,155.6051887,95.1999932,13820000,4.462125,58864.06821,13820000,58864.06821,41.7497716,20.87502436,5.59E-07,0.004259339,1948.323205,-70.96971827,1.13046E+11,1.63681E+11,1.13046E+11,24297,62785,2707703331,11533027.03,301894.5797,1285.871428,375.25822,1.598352059,18954451184,80733437.59,0.103187678,0.126080064,0.137607977
2/8/2018,55593,1611240528,1396,13046413,9345.568052,1.14018039,506814513.1,444503796,1444308.303,1.460278231,0.006545998,1,0.004482706,33986.51554,152.3515486,100.2285494,13960000,4.506655,62578.57224,13960000,62578.57224,46.97851432,21.89820701,5.45E-07,0.004482706,2049.521104,-65.20760626,1.1306E+11,1.63695E+11,1.1306E+11,23274,59111,2406631144,10788219.26,245292.4206,1099.573744,265.0137469,1.187978647,14499480274,64996903.56,0.103228821,0.126020288,0.13768899
2/9/2018,53518,1611240528,1391,13221978,9505.375989,1.2517649,560520685.6,447784313,1552213.589,1.418428035,0.007031318,1,0.00495712,32455.05186,160.8835766,107.3308898,13910000,4.49023,68953.53486,13910000,68953.53486,45.75655464,24.10930362,5.72E-07,0.00495712,2285.418272,-60.81073568,1.13074E+11,1.63709E+11,1.13074E+11,22881,57066,2471205853,12250063.19,291218.5558,1443.605236,253.4058713,1.256163233,16618678103,82380776.41,0.103445252,0.128417083,0.138147193
2/10/2018,60288,1611240528,1381,13947105,10099.27951,1.24674184,557427820.6,447107653.9,1509801.457,1.401877102,0.006910084,1,0.004929165,35742.2586,176.1794926,103.6476924,13810000,4.45738,68071.7696,13810000,68071.7696,68.68449178,23.92128504,5.78E-07,0.004929165,2284.03685,-55.54353097,1.13088E+11,1.63723E+11,1.13088E+11,25496,65587,1646480490,8115774.116,489628.9212,2413.461775,249,1.227362102,32113292053,158291717.4,0.103419552,0.127069551,0.135922158
2/11/2018,66595,1611240528,1394,14182568,10174.00861,1.25979301,562461336.3,446471230.2,1499371.091,1.506182251,0.007490338,1,0.004973062,34621.10521,172.1728995,103.9005929,13940000,4.498625,69324.48297,13940000,69324.48297,44.3928515,24.02460039,6.14E-07,0.004973062,2291.079922,-60.55776178,1.13102E+11,1.63737E+11,1.13102E+11,22986,68979,2547743879,12670088.03,366078.4446,1820.530768,102.1631879,0.508063858,25251725029,125578391.8,0.103396286,0.123855407,0.135722312
2/12/2018,59992,1611240529,1408,15544632,11040.22159,1.38407238,619028252.1,447251357.3,1487853.774,1.510399234,0.008265695,1,0.005472523,35917.29377,196.5582182,104.1379501,14080000,4.543155,77053.12459,14080000,77053.12459,39.40242063,26.28036285,6.14E-07,0.005472523,2537.541703,-55.2733507,1.13116E+11,1.63751E+11,1.13116E+11,23780,84923,2870780369,15710411.75,380293.7413,2081.166266,129,0.705955474,32295685394,176738882.8,0.103608951,0.125998563,0.136040148
2/13/2018,54389,1611240529,1400,14790055,10564.325,1.41671934,634186850.1,447644662.5,1460355.371,1.49204339,0.008364155,1,0.005605839,34997.36975,196.1896172,101.6325229,14000000,4.516875,78481.74479,14000000,78481.74479,28.29658307,26.66767834,6.58E-07,0.005605839,2600.046511,-50.91765623,1.1313E+11,1.63765E+11,1.1313E+11,23456,57957,3997998464,22412135.37,598392.4304,3354.491572,210.700064,1.181150618,34681030088,194416268,0.103577095,0.126071667,0.136054734
2/14/2018,72599,1611240529,1387,17196826,12398.57678,1.6963629,761171317.3,448707831,1539152.967,1.808163549,0.012164388,1,0.006727482,49807.67311,335.0802313,106.1217403,13870000,4.474535,93310.17729,13870000,93310.17729,21.98321782,31.54468329,7.11E-07,0.006727482,3150.906214,-31.0984241,1.13144E+11,1.63779E+11,1.13144E+11,27546,73524,5146815473,34625109.18,640100.6736,4306.26585,202.341125,1.361246305,47062761928,316613890.4,0.104379438,0.128903871,0.125216296
2/15/2018,66838,1611240530,1388,15895184,11451.86167,1.82474291,824579045.8,451887793,1571675.354,1.482007214,0.010799396,1,0.007287007,41828.17161,304.8021598,108.442227,13880000,4.47709,101143.6507,13880000,101143.6507,20.60399025,33.59880294,7.21E-07,0.007287007,3398.02539,8.47733074,1.13157E+11,1.63793E+11,1.13157E+11,28224,68594,5492016074,40020357.01,651168.2547,4745.067327,267.1271899,1.946557578,44666235266,325483148.2,0.104516484,0.110297913,0.125543837
2/16/2018,81914,1611240530,1387,19752456,14241.13627,1.77074588,800519225.1,452080241.5,1547916.87,1.676694901,0.01186013,1,0.007073517,44430.73819,314.2815819,106.7259952,13870000,4.47344,98109.68078,13870000,98109.68078,24.84759913,32.19141302,6.94E-07,0.007073517,3212.580464,-6.031606153,1.13171E+11,1.63807E+11,1.13171E+11,26499,63569,4554617735,32217165.97,574492.4252,4063.681935,207.0855478,1.464823142,36519908977,258324197,0.104546193,0.108408205,0.12548447
2/17/2018,56003,1611240530,1383,14046378,10156.45553,1.77481396,803894094.6,452945555.5,1651502.767,1.361249011,0.00966823,1,0.00710247,34025.78027,241.6670815,113.5396639,13830000,4.459935,98227.15926,13830000,98227.15926,47.16673915,32.12470175,6.41E-07,0.00710247,3288.509964,-8.446610321,1.13185E+11,1.63821E+11,1.13185E+11,24996,60858,2399681379,17043664.86,376737.4462,2675.766387,195.2119453,1.386486973,22927487502,162841790.8,0.104545467,0.108245675,0.124425612
2/18/2018,69650,1611240530,1378,14608775,10601.43324,1.60790665,726430177.4,451786288.6,1607917.288,1.363556882,0.008750338,1,0.006417289,34508.89756,221.4535556,110.1435427,13780000,4.443145,88430.23719,13780000,88430.23719,43.4553844,28.8445936,6.14E-07,0.006417289,3045.329816,-17.43636516,1.13199E+11,1.63834E+11,1.13199E+11,25308,76188,2604945905,16716689.71,268954.0964,1725.956062,72.21814415,0.463444675,20491074693,131497140.4,0.104861484,0.10972071,0.123198702
2/19/2018,54609,1611240531,1378,13889543,10079.49419,1.64802845,745340618.5,452261984.7,1580265.424,1.368818129,0.009011672,1,0.006583542,35204.63346,231.7711879,108.2493692,13780000,4.44278,90721.21069,13780000,90721.21069,39.24259938,29.3788601,5.91E-07,0.006583542,3063.907235,-21.40086873,1.13213E+11,1.63848E+11,1.13213E+11,25719,60172,2884944102,18993151.07,330819.3286,2177.962991,180.1571829,1.186072405,19906060640,131052389.1,0.104867995,0.108829569,0.122442864
2/20/2018,65100,1611240531,1386,17607116,12703.5469,1.75095979,798067827,455788780.8,1565436.824,1.550889308,0.010931312,1,0.007048415,47875.95293,337.4495862,107.8561452,13860000,4.467965,97691.03229,13860000,97691.03229,26.54723103,31.15622089,6.27E-07,0.007048415,3249.166241,0.209540521,1.13227E+11,1.63862E+11,1.13227E+11,30870,69334,4265098892,30062187.13,902511.9371,6361.278701,289,2.036991943,62574762649,441052897.5,0.104931044,0.104971244,0.120979391
2/21/2018,59926,1611240531,1386,15441736,11141.22367,1.60934369,732876163.5,455388222.8,1566105.617,1.417694876,0.009175123,1,0.00647186,38779.62563,250.9763019,107.902224,13860000,4.467235,89699.97744,13860000,89699.97744,45.68952433,28.5628623,6.19E-07,0.00647186,2947.593938,-2.480671045,1.1324E+11,1.63876E+11,1.1324E+11,27354,64543,2478476791,16040354.42,395075.2091,2556.871382,187.4387061,1.213077035,25499339223,165028149.6,0.105090465,0.10560713,0.119354698
2/22/2018,52549,1611240531,1382,14248359,10309.95586,1.4725337,697697483.8,473807480.1,1620288.826,1.407268986,0.008669415,1,0.006160453,35715.0796,220.0210776,111.3131823,13820000,4.454095,85137.46368,13820000,85137.46368,32.17860606,27.07364001,6.24E-07,0.006160453,2953.970925,-7.026802963,1.13254E+11,1.6389E+11,1.13254E+11,25379,58321,3519551016,21682029.43,367895.8651,2266.405272,162.041,0.998246002,21456054750,132179021.9,0.105171052,0.105977635,0.117641951
2/23/2018,54576,1611240532,1381,13796023,9989.879073,1.57313698,748641389.7,475890783.1,1661983.349,1.337593506,0.008840779,1,0.006609466,33514.74288,221.5145616,114.0949614,13810000,4.45008,91276.72875,13810000,91276.72875,44.11006584,28.88446542,6.51E-07,0.006609466,3046.347303,-5.743183284,1.13268E+11,1.63904E+11,1.13268E+11,25056,60657,2567850523,16972121.34,473208.8972,3127.65823,112.3646697,0.742670491,28703432080,189714365.3,0.105276573,0.106270339,0.117941906
2/24/2018,54467,1611240532,1375,15166479,11030.16655,1.47379039,699369140.2,474537726.8,1589997.26,1.380771148,0.008524482,1,0.006173711,36768.55489,226.9984352,108.6788897,13750000,4.43037,84888.52753,13750000,84888.52753,39.65079799,26.87630397,6.37E-07,0.006173711,2890.704526,-17.90627746,1.13282E+11,1.63917E+11,1.13282E+11,26629,57779,2856986779,17638210.97,577416.9304,3564.805309,157,0.969272642,33362572823,205970885.9,0.105419618,0.106039106,0.118122206
2/25/2018,61893,1611240532,1373,15942044,11611.10269,1.45564002,690126960.3,474105514.9,1594724.801,1.390040258,0.008467273,1,0.006091387,37693.72169,229.6070487,108.8434764,13730000,4.423435,83634.74439,13730000,83634.74439,49.89012139,26.44278538,6.34E-07,0.006091387,2884.588348,-14.71864814,1.13296E+11,1.63931E+11,1.13296E+11,27117,70360,2270901182,13832938.09,335896.2853,2046.074287,96.29,0.58653966,23633662634,143961786.9,0.105399026,0.105709953,0.117826059
